b43	b32	b21	b10	syl
-	c	t	e	true
-	c	t	i	true
-	c	u	a	false
-	c	u	a	true
-	c	u	b	false
-	c	u	c	false
-	c	u	c	true
-	c	u	e	false
-	c	u	f	false
-	c	u	g	false
-	c	u	h	true
-	c	u	i	false
-	c	u	i	true
-	c	u	j	true
-	c	u	l	false
-	c	u	l	true
-	c	u	m	false
-	c	u	m	true
-	c	u	n	false
-	c	u	p	false
-	c	u	p	true
-	c	u	r	false
-	c	u	r	true
-	c	u	s	false
-	c	u	s	true
-	c	u	t	false
-	c	u	t	true
-	c	u	v	false
-	c	u	z	false
-	c	u	ș	false
-	c	u	ș	true
-	c	u	ț	false
-	c	v	a	false
-	c	v	a	true
-	c	v	e	false
-	c	v	e	true
-	c	v	i	false
-	c	v	o	true
-	c	â	c	false
-	c	â	i	false
-	c	â	i	true
-	c	â	l	false
-	c	â	l	true
-	c	â	m	false
-	c	â	m	true
-	c	â	n	false
-	c	â	n	true
-	c	â	r	false
-	c	â	r	true
-	c	â	t	false
-	c	â	t	true
-	c	â	ș	false
-	c	â	ș	true
-	c	â	ț	false
-	c	ă	c	false
-	c	ă	d	false
-	c	ă	f	true
-	c	ă	i	false
-	c	ă	i	true
-	c	ă	l	false
-	c	ă	l	true
-	c	ă	m	false
-	c	ă	n	false
-	c	ă	n	true
-	c	ă	p	false
-	c	ă	p	true
-	c	ă	r	false
-	c	ă	r	true
-	c	ă	s	false
-	c	ă	s	true
-	c	ă	t	false
-	c	ă	u	false
-	c	ă	u	true
-	c	ă	v	false
-	c	ă	z	false
-	c	ă	z	true
-	c	ă	ș	false
-	c	ă	ș	true
-	c	ă	ț	false
-	d	a	b	false
-	d	a	c	false
-	d	a	c	true
-	d	a	d	false
-	d	a	f	false
-	d	a	f	true
-	d	a	g	false
-	d	a	i	false
-	d	a	i	true
-	d	a	j	true
-	d	a	k	false
-	d	a	l	false
-	d	a	l	true
-	d	a	m	false
-	d	a	m	true
-	d	a	n	false
-	d	a	n	true
-	d	a	p	false
-	d	a	r	false
-	d	a	r	true
-	d	a	s	false
-	d	a	s	true
-	d	a	t	false
-	d	a	u	true
-	d	a	ț	false
-	d	e	a	false
-	d	e	a	true
-	d	e	b	false
-	d	e	c	false
-	d	e	c	true
-	d	e	d	false
-	d	e	e	true
-	d	e	f	false
-	d	e	g	false
-	d	e	h	false
-	d	e	i	false
-	d	e	i	true
-	d	e	j	false
-	d	e	l	false
-	d	e	l	true
-	d	e	m	false
-	d	e	m	true
-	d	e	n	false
-	d	e	n	true
-	d	e	o	false
-	d	e	o	true
-	d	e	p	false
-	d	e	p	true
-	d	e	r	false
-	d	e	r	true
-	d	e	s	false
-	d	e	s	true
-	d	e	t	false
-	d	e	u	true
-	d	e	v	false
-	d	e	x	true
-	d	e	z	false
-	d	e	z	true
-	d	e	î	false
-	d	e	ș	false
-	d	e	ș	true
-	d	e	ț	false
-	d	i	a	false
-	d	i	a	true
-	d	i	b	false
-	d	i	c	false
-	d	i	c	true
-	d	i	d	false
-	d	i	e	false
-	d	i	e	true
-	d	i	f	false
-	d	i	f	true
-	d	i	g	false
-	d	i	h	false
-	d	i	i	false
-	d	i	j	true
-	d	i	l	false
-	d	i	l	true
-	d	i	m	false
-	d	i	m	true
-	d	i	n	false
-	d	i	n	true
-	d	i	o	false
-	d	i	o	true
-	d	i	p	false
-	d	i	p	true
-	d	i	r	false
-	d	i	r	true
-	d	i	s	false
-	d	i	s	true
-	d	i	t	false
-	d	i	u	false
-	d	i	u	true
-	d	i	v	false
-	d	i	x	false
-	d	i	x	true
-	d	i	z	false
-	d	i	z	true
-	d	o	a	false
-	d	o	a	true
-	d	o	b	false
-	d	o	b	true
-	d	o	c	false
-	d	o	c	true
-	d	o	d	false
-	d	o	f	true
-	d	o	g	false
-	d	o	g	true
-	d	o	h	false
-	d	o	i	false
-	d	o	i	true
-	d	o	j	false
-	d	o	l	false
-	d	o	l	true
-	d	o	m	false
-	d	o	m	true
-	d	o	n	false
-	d	o	n	true
-	d	o	p	false
-	d	o	r	false
-	d	o	r	true
-	d	o	s	false
-	d	o	s	true
-	d	o	t	false
-	d	o	u	false
-	d	o	v	false
-	d	o	x	false
-	d	o	z	false
-	d	r	a	false
-	d	r	a	true
-	d	r	e	false
-	d	r	e	true
-	d	r	i	false
-	d	r	i	true
-	d	r	o	false
-	d	r	o	true
-	d	r	u	false
-	d	r	u	true
-	d	r	â	false
-	d	r	ă	true
-	d	u	a	false
-	d	u	a	true
-	d	u	b	false
-	d	u	c	false
-	d	u	c	true
-	d	u	d	false
-	d	u	d	true
-	d	u	e	false
-	d	u	e	true
-	d	u	g	false
-	d	u	h	false
-	d	u	h	true
-	d	u	i	false
-	d	u	i	true
-	d	u	l	false
-	d	u	l	true
-	d	u	m	false
-	d	u	m	true
-	d	u	n	false
-	d	u	n	true
-	d	u	o	true
-	d	u	p	false
-	d	u	r	false
-	d	u	r	true
-	d	u	s	false
-	d	u	t	false
-	d	u	t	true
-	d	u	u	false
-	d	u	z	false
-	d	u	ș	false
-	d	u	ș	true
-	d	v	o	true
-	d	â	c	false
-	d	â	l	true
-	d	â	m	false
-	d	â	m	true
-	d	â	n	false
-	d	â	n	true
-	d	â	r	false
-	d	â	r	true
-	d	ă	b	false
-	d	ă	d	false
-	d	ă	g	false
-	d	ă	i	true
-	d	ă	j	true
-	d	ă	l	false
-	d	ă	l	true
-	d	ă	n	false
-	d	ă	n	true
-	d	ă	p	false
-	d	ă	r	false
-	d	ă	r	true
-	d	ă	s	true
-	d	ă	t	false
-	d	ă	u	true
-	d	ă	ț	false
-	e	b	a	false
-	e	b	e	false
-	e	b	e	true
-	e	b	l	false
-	e	b	o	true
-	e	b	r	false
-	e	b	u	false
-	e	b	u	true
-	e	c	a	false
-	e	c	a	true
-	e	c	h	false
-	e	c	l	false
-	e	c	o	false
-	e	c	o	true
-	e	c	p	false
-	e	c	r	false
-	e	c	t	false
-	e	c	u	false
-	e	c	u	true
-	e	c	v	false
-	e	c	z	false
-	e	d	a	false
-	e	d	a	true
-	e	d	e	false
-	e	d	e	true
-	e	d	i	false
-	e	d	i	true
-	e	d	o	true
-	e	d	u	false
-	e	d	u	true
-	e	f	e	false
-	e	f	e	true
-	e	f	i	true
-	e	f	l	false
-	e	f	o	false
-	e	f	o	true
-	e	f	r	false
-	e	f	u	true
-	e	g	a	false
-	e	g	a	true
-	e	g	e	true
-	e	g	h	false
-	e	g	i	false
-	e	g	i	true
-	e	g	l	false
-	e	g	o	true
-	e	g	r	false
-	e	g	u	true
-	e	h	e	false
-	e	h	o	true
-	e	i	c	false
-	e	i	d	false
-	e	i	f	false
-	e	i	n	false
-	e	i	n	true
-	e	j	a	true
-	e	j	e	false
-	e	l	a	false
-	e	l	a	true
-	e	l	c	false
-	e	l	e	false
-	e	l	e	true
-	e	l	f	false
-	e	l	i	false
-	e	l	i	true
-	e	l	o	false
-	e	l	o	true
-	e	l	u	false
-	e	l	u	true
-	e	l	v	false
-	e	l	z	false
-	e	m	a	false
-	e	m	a	true
-	e	m	b	false
-	e	m	e	false
-	e	m	e	true
-	e	m	f	false
-	e	m	i	false
-	e	m	i	true
-	e	m	o	false
-	e	m	o	true
-	e	m	p	false
-	e	m	u	false
-	e	m	u	true
-	e	n	a	false
-	e	n	a	true
-	e	n	c	false
-	e	n	d	false
-	e	n	d	true
-	e	n	e	false
-	e	n	e	true
-	e	n	f	false
-	e	n	g	false
-	e	n	i	false
-	e	n	i	true
-	e	n	j	false
-	e	n	o	false
-	e	n	o	true
-	e	n	s	false
-	e	n	t	false
-	e	n	t	true
-	e	n	u	false
-	e	n	u	true
-	e	n	z	false
-	e	o	a	false
-	e	o	b	false
-	e	o	c	false
-	e	o	l	false
-	e	o	n	false
-	e	o	z	false
-	e	p	a	false
-	e	p	a	true
-	e	p	e	false
-	e	p	e	true
-	e	p	i	false
-	e	p	i	true
-	e	p	o	false
-	e	p	o	true
-	e	p	r	false
-	e	p	s	false
-	e	p	u	false
-	e	p	u	true
-	e	r	a	false
-	e	r	a	true
-	e	r	b	false
-	e	r	d	false
-	e	r	e	false
-	e	r	e	true
-	e	r	g	false
-	e	r	i	false
-	e	r	i	true
-	e	r	m	false
-	e	r	o	false
-	e	r	o	true
-	e	r	p	false
-	e	r	u	false
-	e	r	u	true
-	e	r	z	false
-	e	s	a	true
-	e	s	c	false
-	e	s	e	false
-	e	s	e	true
-	e	s	h	false
-	e	s	k	false
-	e	s	o	true
-	e	s	p	false
-	e	s	t	false
-	e	s	t	true
-	e	t	a	false
-	e	t	a	true
-	e	t	c	false
-	e	t	e	false
-	e	t	e	true
-	e	t	i	false
-	e	t	i	true
-	e	t	m	false
-	e	t	n	false
-	e	t	o	false
-	e	t	o	true
-	e	t	r	false
-	e	t	u	true
-	e	t	ă	false
-	e	t	ă	true
-	e	u	c	false
-	e	u	d	false
-	e	u	f	false
-	e	u	g	false
-	e	u	h	false
-	e	u	m	false
-	e	u	n	false
-	e	u	p	false
-	e	u	r	false
-	e	u	r	true
-	e	u	s	false
-	e	u	t	false
-	e	v	a	false
-	e	v	a	true
-	e	v	e	false
-	e	v	e	true
-	e	v	g	false
-	e	v	i	false
-	e	v	i	true
-	e	v	l	false
-	e	v	o	false
-	e	v	o	true
-	e	v	r	false
-	e	v	u	false
-	e	v	u	true
-	e	x	a	false
-	e	x	a	true
-	e	x	c	false
-	e	x	e	false
-	e	x	e	true
-	e	x	f	false
-	e	x	h	false
-	e	x	i	false
-	e	x	i	true
-	e	x	m	false
-	e	x	o	false
-	e	x	o	true
-	e	x	p	false
-	e	x	s	false
-	e	x	t	false
-	e	x	u	false
-	e	x	u	true
-	e	x	î	false
-	e	z	e	true
-	e	z	i	false
-	e	z	i	true
-	e	z	o	true
-	e	ș	a	false
-	e	ș	a	true
-	e	ș	e	false
-	e	ș	e	true
-	e	ș	i	true
-	e	ș	t	false
-	e	ș	u	false
-	e	ș	u	true
-	f	a	b	false
-	f	a	c	false
-	f	a	c	true
-	f	a	d	false
-	f	a	e	true
-	f	a	g	false
-	f	a	i	false
-	f	a	i	true
-	f	a	l	false
-	f	a	l	true
-	f	a	m	false
-	f	a	n	false
-	f	a	n	true
-	f	a	p	false
-	f	a	p	true
-	f	a	r	false
-	f	a	r	true
-	f	a	s	false
-	f	a	s	true
-	f	a	t	false
-	f	a	u	false
-	f	a	u	true
-	f	a	v	false
-	f	a	x	false
-	f	a	z	false
-	f	a	z	true
-	f	a	ș	false
-	f	a	ț	false
-	f	e	b	false
-	f	e	c	false
-	f	e	d	false
-	f	e	e	false
-	f	e	e	true
-	f	e	l	false
-	f	e	l	true
-	f	e	m	false
-	f	e	n	false
-	f	e	n	true
-	f	e	r	false
-	f	e	r	true
-	f	e	s	false
-	f	e	s	true
-	f	e	t	false
-	f	e	u	true
-	f	e	z	false
-	f	e	ș	false
-	f	e	ș	true
-	f	e	ț	false
-	f	i	a	false
-	f	i	a	true
-	f	i	b	false
-	f	i	c	false
-	f	i	c	true
-	f	i	d	false
-	f	i	e	false
-	f	i	e	true
-	f	i	g	false
-	f	i	i	false
-	f	i	i	true
-	f	i	j	false
-	f	i	l	false
-	f	i	l	true
-	f	i	n	false
-	f	i	n	true
-	f	i	o	false
-	f	i	o	true
-	f	i	r	false
-	f	i	r	true
-	f	i	s	false
-	f	i	s	true
-	f	i	t	false
-	f	i	u	false
-	f	i	u	true
-	f	i	x	false
-	f	i	z	false
-	f	i	ș	false
-	f	i	ș	true
-	f	i	ț	false
-	f	l	a	false
-	f	l	a	true
-	f	l	e	false
-	f	l	e	true
-	f	l	i	false
-	f	l	i	true
-	f	l	o	false
-	f	l	o	true
-	f	l	u	false
-	f	l	u	true
-	f	l	ă	true
-	f	o	a	false
-	f	o	a	true
-	f	o	b	false
-	f	o	c	false
-	f	o	c	true
-	f	o	d	false
-	f	o	f	false
-	f	o	i	false
-	f	o	i	true
-	f	o	j	true
-	f	o	l	false
-	f	o	l	true
-	f	o	m	false
-	f	o	n	false
-	f	o	n	true
-	f	o	r	false
-	f	o	r	true
-	f	o	s	false
-	f	o	s	true
-	f	o	t	false
-	f	o	t	true
-	f	o	u	true
-	f	o	v	false
-	f	o	x	false
-	f	o	x	true
-	f	o	ș	false
-	f	o	ș	true
-	f	o	ț	false
-	f	r	a	false
-	f	r	a	true
-	f	r	e	false
-	f	r	e	true
-	f	r	i	false
-	f	r	i	true
-	f	r	o	false
-	f	r	o	true
-	f	r	u	false
-	f	r	u	true
-	f	r	â	false
-	f	r	â	true
-	f	r	ă	false
-	f	r	ă	true
-	f	t	a	true
-	f	t	i	true
-	f	t	o	true
-	f	u	c	false
-	f	u	c	true
-	f	u	d	false
-	f	u	e	true
-	f	u	f	false
-	f	u	g	false
-	f	u	i	false
-	f	u	i	true
-	f	u	l	false
-	f	u	l	true
-	f	u	m	false
-	f	u	n	false
-	f	u	n	true
-	f	u	r	false
-	f	u	r	true
-	f	u	s	false
-	f	u	s	true
-	f	u	t	false
-	f	u	x	false
-	f	u	z	false
-	f	u	ș	false
-	f	u	ș	true
-	f	u	ț	false
-	f	â	l	true
-	f	â	n	false
-	f	â	n	true
-	f	â	r	true
-	f	â	s	false
-	f	â	s	true
-	f	â	ș	false
-	f	â	ș	true
-	f	â	ț	false
-	f	ă	c	false
-	f	ă	g	false
-	f	ă	i	false
-	f	ă	i	true
-	f	ă	l	false
-	f	ă	l	true
-	f	ă	p	true
-	f	ă	r	false
-	f	ă	r	true
-	f	ă	t	false
-	f	ă	t	true
-	f	ă	u	true
-	f	ă	z	false
-	f	ă	ț	false
-	g	a	b	false
-	g	a	c	false
-	g	a	d	false
-	g	a	d	true
-	g	a	e	false
-	g	a	f	false
-	g	a	g	false
-	g	a	g	true
-	g	a	i	false
-	g	a	i	true
-	g	a	j	false
-	g	a	l	false
-	g	a	l	true
-	g	a	m	false
-	g	a	m	true
-	g	a	n	false
-	g	a	n	true
-	g	a	o	true
-	g	a	p	false
-	g	a	r	false
-	g	a	r	true
-	g	a	s	false
-	g	a	s	true
-	g	a	t	false
-	g	a	u	false
-	g	a	u	true
-	g	a	v	false
-	g	a	z	false
-	g	a	z	true
-	g	a	ș	false
-	g	a	ș	true
-	g	e	a	false
-	g	e	a	true
-	g	e	b	false
-	g	e	c	false
-	g	e	f	false
-	g	e	l	false
-	g	e	m	false
-	g	e	n	false
-	g	e	n	true
-	g	e	o	false
-	g	e	o	true
-	g	e	p	false
-	g	e	r	false
-	g	e	r	true
-	g	e	s	false
-	g	e	s	true
-	g	e	t	false
-	g	e	t	true
-	g	e	v	false
-	g	e	ț	false
-	g	h	a	true
-	g	h	e	false
-	g	h	e	true
-	g	h	i	false
-	g	h	i	true
-	g	i	a	false
-	g	i	a	true
-	g	i	b	false
-	g	i	b	true
-	g	i	g	false
-	g	i	l	false
-	g	i	l	true
-	g	i	m	false
-	g	i	m	true
-	g	i	n	false
-	g	i	n	true
-	g	i	o	false
-	g	i	o	true
-	g	i	p	true
-	g	i	r	false
-	g	i	r	true
-	g	i	s	true
-	g	i	u	false
-	g	i	u	true
-	g	l	a	false
-	g	l	a	true
-	g	l	e	false
-	g	l	e	true
-	g	l	i	false
-	g	l	i	true
-	g	l	o	false
-	g	l	o	true
-	g	l	u	false
-	g	l	u	true
-	g	l	ă	false
-	g	l	ă	true
-	g	n	a	false
-	g	n	a	true
-	g	n	o	false
-	g	n	o	true
-	g	n	u	true
-	g	o	a	false
-	g	o	a	true
-	g	o	b	false
-	g	o	d	false
-	g	o	e	true
-	g	o	f	false
-	g	o	g	false
-	g	o	l	false
-	g	o	l	true
-	g	o	m	false
-	g	o	m	true
-	g	o	n	false
-	g	o	n	true
-	g	o	p	false
-	g	o	r	false
-	g	o	r	true
-	g	o	s	false
-	g	o	s	true
-	g	o	t	false
-	g	o	t	true
-	g	o	z	false
-	g	o	ș	true
-	g	o	ț	false
-	g	r	a	false
-	g	r	a	true
-	g	r	e	false
-	g	r	e	true
-	g	r	i	false
-	g	r	i	true
-	g	r	o	false
-	g	r	o	true
-	g	r	u	false
-	g	r	u	true
-	g	r	â	false
-	g	r	â	true
-	g	r	ă	false
-	g	r	ă	true
-	g	u	a	false
-	g	u	a	true
-	g	u	b	false
-	g	u	d	false
-	g	u	e	false
-	g	u	g	false
-	g	u	i	false
-	g	u	i	true
-	g	u	j	false
-	g	u	l	false
-	g	u	l	true
-	g	u	m	false
-	g	u	n	false
-	g	u	p	false
-	g	u	r	false
-	g	u	r	true
-	g	u	s	false
-	g	u	s	true
-	g	u	t	false
-	g	u	v	false
-	g	u	z	false
-	g	u	z	true
-	g	u	ș	false
-	g	u	ș	true
-	g	â	d	false
-	g	â	f	false
-	g	â	g	false
-	g	â	j	false
-	g	â	l	false
-	g	â	l	true
-	g	â	n	false
-	g	â	n	true
-	g	â	r	false
-	g	â	r	true
-	g	â	s	true
-	g	â	t	false
-	g	â	z	false
-	g	â	ș	true
-	g	ă	b	false
-	g	ă	b	true
-	g	ă	g	false
-	g	ă	i	false
-	g	ă	i	true
-	g	ă	l	false
-	g	ă	l	true
-	g	ă	m	false
-	g	ă	o	false
-	g	ă	o	true
-	g	ă	r	false
-	g	ă	r	true
-	g	ă	s	false
-	g	ă	t	false
-	g	ă	u	false
-	g	ă	u	true
-	g	ă	v	false
-	g	ă	z	false
-	g	ă	z	true
-	g	ă	ș	false
-	g	ă	ș	true
-	h	a	b	false
-	h	a	c	false
-	h	a	d	false
-	h	a	f	false
-	h	a	f	true
-	h	a	g	false
-	h	a	h	false
-	h	a	h	true
-	h	a	i	false
-	h	a	i	true
-	h	a	l	false
-	h	a	l	true
-	h	a	m	false
-	h	a	m	true
-	h	a	n	false
-	h	a	n	true
-	h	a	o	false
-	h	a	o	true
-	h	a	p	false
-	h	a	p	true
-	h	a	r	false
-	h	a	r	true
-	h	a	s	false
-	h	a	s	true
-	h	a	t	false
-	h	a	t	true
-	h	a	u	false
-	h	a	u	true
-	h	a	v	false
-	h	a	y	false
-	h	a	z	false
-	h	a	z	true
-	h	a	ș	false
-	h	a	ș	true
-	h	a	ț	false
-	h	e	a	false
-	h	e	b	false
-	h	e	b	true
-	h	e	c	false
-	h	e	c	true
-	h	e	d	false
-	h	e	g	false
-	h	e	h	false
-	h	e	i	false
-	h	e	i	true
-	h	e	l	false
-	h	e	l	true
-	h	e	m	false
-	h	e	m	true
-	h	e	n	false
-	h	e	n	true
-	h	e	p	false
-	h	e	p	true
-	h	e	r	false
-	h	e	r	true
-	h	e	s	true
-	h	e	t	false
-	h	e	v	false
-	h	e	x	false
-	h	e	x	true
-	h	i	a	false
-	h	i	a	true
-	h	i	b	false
-	h	i	c	false
-	h	i	c	true
-	h	i	d	false
-	h	i	d	true
-	h	i	e	true
-	h	i	f	false
-	h	i	g	false
-	h	i	l	false
-	h	i	m	false
-	h	i	n	true
-	h	i	o	true
-	h	i	p	false
-	h	i	p	true
-	h	i	r	false
-	h	i	r	true
-	h	i	s	false
-	h	i	s	true
-	h	i	t	false
-	h	l	a	true
-	h	l	e	false
-	h	l	e	true
-	h	l	i	true
-	h	l	u	true
-	h	o	a	false
-	h	o	a	true
-	h	o	b	false
-	h	o	b	true
-	h	o	c	false
-	h	o	d	false
-	h	o	g	false
-	h	o	h	false
-	h	o	i	false
-	h	o	i	true
-	h	o	j	true
-	h	o	l	false
-	h	o	l	true
-	h	o	m	false
-	h	o	n	false
-	h	o	n	true
-	h	o	p	false
-	h	o	p	true
-	h	o	r	false
-	h	o	r	true
-	h	o	s	true
-	h	o	t	false
-	h	o	t	true
-	h	o	v	false
-	h	o	ț	false
-	h	r	a	false
-	h	r	a	true
-	h	r	c	false
-	h	r	e	false
-	h	r	e	true
-	h	r	i	false
-	h	r	i	true
-	h	r	o	true
-	h	r	u	true
-	h	r	ă	true
-	h	t	o	true
-	h	u	b	false
-	h	u	c	false
-	h	u	d	false
-	h	u	g	false
-	h	u	h	false
-	h	u	i	false
-	h	u	i	true
-	h	u	l	false
-	h	u	l	true
-	h	u	m	false
-	h	u	n	false
-	h	u	n	true
-	h	u	r	false
-	h	u	r	true
-	h	u	s	false
-	h	u	s	true
-	h	u	t	false
-	h	u	z	false
-	h	u	z	true
-	h	u	ș	false
-	h	u	ș	true
-	h	u	ț	false
-	h	â	c	false
-	h	â	d	false
-	h	â	i	false
-	h	â	i	true
-	h	â	n	true
-	h	â	r	false
-	h	â	r	true
-	h	â	t	false
-	h	â	z	false
-	h	â	ș	false
-	h	â	ț	false
-	h	ă	b	false
-	h	ă	c	false
-	h	ă	d	false
-	h	ă	h	false
-	h	ă	i	false
-	h	ă	i	true
-	h	ă	l	false
-	h	ă	l	true
-	h	ă	m	false
-	h	ă	p	false
-	h	ă	p	true
-	h	ă	r	false
-	h	ă	r	true
-	h	ă	t	false
-	h	ă	t	true
-	h	ă	u	false
-	h	ă	u	true
-	h	ă	z	false
-	h	ă	ș	false
-	h	ă	ș	true
-	h	ă	ț	false
-	i	a	c	false
-	i	a	c	true
-	i	a	d	false
-	i	a	h	false
-	i	a	h	true
-	i	a	l	false
-	i	a	m	false
-	i	a	m	true
-	i	a	n	false
-	i	a	p	false
-	i	a	r	false
-	i	a	r	true
-	i	a	s	false
-	i	a	s	true
-	i	a	t	false
-	i	a	u	false
-	i	a	v	false
-	i	a	z	false
-	i	a	z	true
-	i	a	ș	true
-	i	b	e	true
-	i	b	i	false
-	i	b	i	true
-	i	b	o	false
-	i	b	r	false
-	i	b	u	false
-	i	b	u	true
-	i	b	â	false
-	i	c	a	false
-	i	c	h	false
-	i	c	i	false
-	i	c	n	false
-	i	c	o	false
-	i	c	o	true
-	i	c	r	false
-	i	c	t	false
-	i	c	u	false
-	i	c	u	true
-	i	d	e	false
-	i	d	e	true
-	i	d	i	false
-	i	d	i	true
-	i	d	o	false
-	i	d	o	true
-	i	e	d	false
-	i	e	f	false
-	i	e	f	true
-	i	e	l	false
-	i	e	l	true
-	i	e	n	false
-	i	e	p	false
-	i	e	r	false
-	i	e	r	true
-	i	e	s	false
-	i	e	s	true
-	i	e	t	false
-	i	e	z	false
-	i	e	z	true
-	i	e	ș	false
-	i	f	i	true
-	i	f	o	false
-	i	f	o	true
-	i	g	h	false
-	i	g	i	false
-	i	g	i	true
-	i	g	l	false
-	i	g	n	false
-	i	g	r	false
-	i	g	u	false
-	i	h	a	true
-	i	h	n	false
-	i	h	t	false
-	i	i	l	false
-	i	i	ș	false
-	i	j	d	false
-	i	j	e	true
-	i	k	e	true
-	i	l	a	false
-	i	l	a	true
-	i	l	e	false
-	i	l	e	true
-	i	l	f	false
-	i	l	i	false
-	i	l	i	true
-	i	l	l	false
-	i	l	m	false
-	i	l	o	false
-	i	l	o	true
-	i	l	u	false
-	i	l	u	true
-	i	l	ă	false
-	i	l	ă	true
-	i	m	a	false
-	i	m	a	true
-	i	m	b	false
-	i	m	e	false
-	i	m	e	true
-	i	m	i	false
-	i	m	i	true
-	i	m	n	false
-	i	m	o	false
-	i	m	o	true
-	i	m	p	false
-	i	m	u	false
-	i	m	u	true
-	i	n	a	false
-	i	n	a	true
-	i	n	c	false
-	i	n	d	false
-	i	n	e	false
-	i	n	e	true
-	i	n	f	false
-	i	n	g	false
-	i	n	h	false
-	i	n	i	false
-	i	n	i	true
-	i	n	j	false
-	i	n	n	false
-	i	n	o	false
-	i	n	o	true
-	i	n	p	false
-	i	n	s	false
-	i	n	s	true
-	i	n	t	false
-	i	n	u	false
-	i	n	u	true
-	i	n	v	false
-	i	n	ă	true
-	i	n	ș	false
-	i	o	a	true
-	i	o	b	false
-	i	o	d	false
-	i	o	d	true
-	i	o	f	true
-	i	o	l	false
-	i	o	n	false
-	i	o	r	true
-	i	o	t	false
-	i	o	v	false
-	i	p	a	false
-	i	p	e	true
-	i	p	i	false
-	i	p	o	false
-	i	p	o	true
-	i	p	s	false
-	i	r	a	false
-	i	r	a	true
-	i	r	b	false
-	i	r	e	false
-	i	r	e	true
-	i	r	i	false
-	i	r	i	true
-	i	r	l	false
-	i	r	m	false
-	i	r	o	false
-	i	r	o	true
-	i	r	u	false
-	i	r	u	true
-	i	s	a	true
-	i	s	c	false
-	i	s	i	true
-	i	s	l	false
-	i	s	m	false
-	i	s	n	false
-	i	s	o	false
-	i	s	o	true
-	i	s	p	false
-	i	s	t	false
-	i	s	t	true
-	i	t	a	true
-	i	t	e	false
-	i	t	e	true
-	i	t	i	true
-	i	u	b	false
-	i	u	d	false
-	i	u	f	false
-	i	u	f	true
-	i	u	g	false
-	i	u	i	false
-	i	u	i	true
-	i	u	l	false
-	i	u	n	false
-	i	u	n	true
-	i	u	r	false
-	i	u	r	true
-	i	u	s	false
-	i	u	t	false
-	i	u	z	true
-	i	u	ș	false
-	i	u	ș	true
-	i	u	ț	false
-	i	v	e	false
-	i	v	e	true
-	i	v	i	false
-	i	v	i	true
-	i	v	o	true
-	i	v	ă	false
-	i	v	ă	true
-	i	z	a	true
-	i	z	b	false
-	i	z	d	false
-	i	z	e	false
-	i	z	g	false
-	i	z	i	true
-	i	z	l	false
-	i	z	m	false
-	i	z	n	false
-	i	z	o	false
-	i	z	o	true
-	i	z	r	false
-	i	z	u	false
-	i	z	u	true
-	i	z	v	false
-	i	ș	a	true
-	i	ș	l	false
-	i	ș	t	false
-	i	ț	a	false
-	i	ț	a	true
-	i	ț	e	false
-	i	ț	e	true
-	i	ț	i	false
-	i	ț	i	true
-	i	ț	ă	true
-	j	a	b	false
-	j	a	c	false
-	j	a	c	true
-	j	a	d	false
-	j	a	f	false
-	j	a	g	false
-	j	a	i	false
-	j	a	i	true
-	j	a	l	false
-	j	a	l	true
-	j	a	m	false
-	j	a	m	true
-	j	a	n	false
-	j	a	n	true
-	j	a	p	false
-	j	a	p	true
-	j	a	r	false
-	j	a	r	true
-	j	a	s	false
-	j	a	s	true
-	j	a	v	false
-	j	a	z	false
-	j	a	z	true
-	j	d	e	false
-	j	d	e	true
-	j	e	b	false
-	j	e	c	true
-	j	e	f	false
-	j	e	g	false
-	j	e	j	false
-	j	e	l	false
-	j	e	m	false
-	j	e	n	false
-	j	e	n	true
-	j	e	p	false
-	j	e	r	false
-	j	e	r	true
-	j	e	t	false
-	j	e	t	true
-	j	e	ț	false
-	j	g	h	false
-	j	i	a	false
-	j	i	a	true
-	j	i	c	false
-	j	i	d	false
-	j	i	e	false
-	j	i	e	true
-	j	i	g	false
-	j	i	g	true
-	j	i	h	false
-	j	i	l	false
-	j	i	l	true
-	j	i	m	true
-	j	i	n	false
-	j	i	n	true
-	j	i	p	false
-	j	i	r	false
-	j	i	t	false
-	j	i	t	true
-	j	i	v	false
-	j	n	a	false
-	j	n	e	false
-	j	n	e	true
-	j	n	ă	true
-	j	o	a	false
-	j	o	a	true
-	j	o	b	false
-	j	o	c	false
-	j	o	f	false
-	j	o	g	false
-	j	o	i	false
-	j	o	i	true
-	j	o	j	false
-	j	o	n	false
-	j	o	n	true
-	j	o	r	true
-	j	o	s	false
-	j	o	s	true
-	j	o	t	false
-	j	o	u	false
-	j	o	u	true
-	j	o	v	false
-	j	o	ș	false
-	j	u	b	false
-	j	u	c	false
-	j	u	d	false
-	j	u	g	false
-	j	u	i	true
-	j	u	j	false
-	j	u	l	false
-	j	u	l	true
-	j	u	m	false
-	j	u	n	false
-	j	u	n	true
-	j	u	p	false
-	j	u	r	false
-	j	u	r	true
-	j	u	s	false
-	j	u	s	true
-	j	u	v	false
-	j	u	x	true
-	j	u	z	false
-	j	u	ș	false
-	j	ă	c	false
-	j	ă	l	true
-	j	ă	p	true
-	j	ă	r	false
-	j	ă	r	true
-	k	a	b	false
-	k	a	i	true
-	k	a	k	false
-	k	a	l	false
-	k	a	m	false
-	k	a	m	true
-	k	a	n	true
-	k	a	o	false
-	k	a	o	true
-	k	a	p	true
